label,case,source,config,mechanism,tool,shape,n_neg_init,n_neg_final,neg_vol_init,neg_vol_final,n_clusters_init,n_clusters_final,min_jdet_init,min_jdet_final,l2_err,time_s,frac_nonpos_jdet_init,frac_nonpos_jdet_final,sdlogj_init,sdlogj_final,moved_frac,l1_move,l2_move,max_move,mean_move_moved,feasible,simplex_n_neg_init,simplex_n_below_init,simplex_min_init,bilinear_n_neg_init,bilinear_n_below_init,bilinear_min_init,finite_n_neg_init,finite_n_below_init,finite_min_init,jdet_n_neg_init,jdet_n_below_init,jdet_min_init,simplex_n_neg_final,simplex_n_below_final,simplex_min_final,bilinear_n_neg_final,bilinear_n_below_final,bilinear_min_final,finite_n_neg_final,finite_n_below_final,finite_min_final,jdet_n_neg_final,jdet_n_below_final,jdet_min_final,ift_min_radius_init,ift_frac_subpixel_init,ift_min_radius_final,ift_frac_subpixel_final,certified,damage,n_windows,giant_regions,mop_cleared,rounds,sqp_iters,corr_n,corr_resid_med_init,corr_resid_mad_init,corr_resid_med_final,corr_resid_mad_final,corr_n_outliers,corr_n_large,corr_n_high_resid,corr_n_incoherent,error,timing_mode,hit_cap,out_path,sha256
ants_B0039_z16__isqp_none,ants_B0039_z16,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.5894752661701959,0.5894752661701959,0.0,0.36772729999938747,0.0,0.0,0.09998857584064937,0.09998857584064937,0.0,0.0,0.0,0.0,0.0,True,0,0,0.29429190832107066,0,0,0.2940555644108494,0,0,0.5885838166421404,0,0,0.5894752661701959,0,0,0.29429190832107066,0,0,0.2940555644108494,0,0,0.5885838166421404,0,0,0.5894752661701959,2.5556017546692797,0.0,2.5556017546692797,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z16__isqp_none.npz,c28e0fc2dd247401f6acff226039201527dd1039e6001f64352b09f5706638b9
ants_B0039_z2__isqp_none,ants_B0039_z2,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.9369861529529254,0.9369861529529254,0.0,0.3793021999990742,0.0,0.0,0.008779536712375392,0.008779536712375392,0.0,0.0,0.0,0.0,0.0,True,0,0,0.4680589450436904,0,0,0.4680589450436904,0,0,0.9373527151098631,0,0,0.9369861529529254,0,0,0.4680589450436904,0,0,0.4680589450436904,0,0,0.9373527151098631,0,0,0.9369861529529254,8.0,0.0,8.0,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z2__isqp_none.npz,62f37688dbfdbd10cc3139320034db52eba23834d68e20ea361468a2632012c2
ants_B0039_z11__isqp_none,ants_B0039_z11,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.69932732570151,0.69932732570151,0.0,0.38906889999998384,0.0,0.0,0.06766435415857468,0.06766435415857468,0.0,0.0,0.0,0.0,0.0,True,0,0,0.3470243266303705,0,0,0.3470243266303705,0,0,0.7013149019215432,0,0,0.69932732570151,0,0,0.3470243266303705,0,0,0.3470243266303705,0,0,0.7013149019215432,0,0,0.69932732570151,4.127824525730097,0.0,4.127824525730097,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z11__isqp_none.npz,8a64b17da39d6cc8b95cfd040ffb58bb354c1b172d85371da0e31cb39fd8164d
ants_B0039_z48__isqp_none,ants_B0039_z48,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.40837013582328013,0.40837013582328013,0.0,0.30311749999964377,0.0,0.0,0.16773828651879796,0.16773828651879796,0.0,0.0,0.0,0.0,0.0,True,0,0,0.20124486573032052,0,0,0.20124486573032052,0,0,0.40487529064059025,0,0,0.40837013582328013,0,0,0.20124486573032052,0,0,0.20124486573032052,0,0,0.40487529064059025,0,0,0.40837013582328013,1.2660389505356564,0.0,1.2660389505356564,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z48__isqp_none.npz,47425bfa5c4336975180f197a69cb4f4b5d892c7014e01f81caa511d89a82f29
ants_B0039_z96__isqp_none,ants_B0039_z96,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.5993886664294142,0.5993886664294142,0.0,0.23990670000057435,0.0,0.0,0.08529394948982093,0.08529394948982093,0.0,0.0,0.0,0.0,0.0,True,0,0,0.2967556729049829,0,0,0.29590448708916833,0,0,0.5935113458099729,0,0,0.5993886664294142,0,0,0.2967556729049829,0,0,0.29590448708916833,0,0,0.5935113458099729,0,0,0.5993886664294142,2.686946148993026,0.0,2.686946148993026,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z96__isqp_none.npz,c96743062fdfeb24208ff2459ff6ab81372b58e6c3c01d71618e1ab378734fbc
ants_B0039_z144__isqp_none,ants_B0039_z144,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.6773864693068403,0.6773864693068403,0.0,0.21448249999957625,0.0,0.0,0.0805972989305347,0.0805972989305347,0.0,0.0,0.0,0.0,0.0,True,0,0,0.3362019030491696,0,0,0.3362019030491696,0,0,0.6816448282819586,0,0,0.6773864693068403,0,0,0.3362019030491696,0,0,0.3362019030491696,0,0,0.6816448282819586,0,0,0.6773864693068403,4.607367276359859,0.0,4.607367276359859,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z144__isqp_none.npz,eb9cbd4a464b1787df919faecbe4905d9a8ffc2ae8a17865abbd09090bf614dd
ants_B0039_z192__isqp_none,ants_B0039_z192,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.6861977413502472,0.6861977413502472,0.0,0.22937520000050426,0.0,0.0,0.10102496194838764,0.10102496194838764,0.0,0.0,0.0,0.0,0.0,True,0,0,0.33898176839036714,0,0,0.3383777164399628,0,0,0.6779635367807336,0,0,0.6861977413502472,0,0,0.33898176839036714,0,0,0.3383777164399628,0,0,0.6779635367807336,0,0,0.6861977413502472,3.6765877272228984,0.0,3.6765877272228984,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z192__isqp_none.npz,9eea65d4c6ad33ba467171e807e4563148913462e39e9f35de4203a31de27b3f
ants_B0039_z240__isqp_none,ants_B0039_z240,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.6044269656086033,0.6044269656086033,0.0,0.23761670000021695,0.0,0.0,0.13384535026240457,0.13384535026240457,0.0,0.0,0.0,0.0,0.0,True,0,0,0.3019265349786312,0,0,0.3013726774364296,0,0,0.603853069957247,0,0,0.6044269656086033,0,0,0.3019265349786312,0,0,0.3013726774364296,0,0,0.603853069957247,0,0,0.6044269656086033,4.169517943304288,0.0,4.169517943304288,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z240__isqp_none.npz,726d7dcc11bafd6f10f92983ecf30062478ac050de20984610787f384e3195c3
ants_B0039_z264__isqp_none,ants_B0039_z264,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.5822477806709803,0.5822477806709803,0.0,0.21992709999904037,0.0,0.0,0.14057980244088739,0.14057980244088739,0.0,0.0,0.0,0.0,0.0,True,0,0,0.2904967628528573,0,0,0.2904967628528573,0,0,0.5831656867061472,0,0,0.5822477806709803,0,0,0.2904967628528573,0,0,0.2904967628528573,0,0,0.5831656867061472,0,0,0.5822477806709803,3.0,0.0,3.0,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z264__isqp_none.npz,e228a168987944206ed667fbd5c816b4582da6107d809263844cd14290b6dbe1
ants_B0039_z288__isqp_none,ants_B0039_z288,ants,isqp_none,,ANTs SyN,3x1x320x456,0,0,0.0,0.0,0,0,0.5727614384679038,0.5727614384679038,0.0,0.21814579999772832,0.0,0.0,0.13948330101624287,0.13948330101624287,0.0,0.0,0.0,0.0,0.0,True,0,0,0.2853212840366429,0,0,0.2837791455884391,0,0,0.5706954815605455,0,0,0.5727614384679038,0,0,0.2853212840366429,0,0,0.2837791455884391,0,0,0.5706954815605455,0,0,0.5727614384679038,2.7665013673093934,0.0,2.7665013673093934,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\ants_isqp\ants\ants_B0039_z288__isqp_none.npz,39b024abd7c7c39ff66709beb2c4a54df2ea7428a9ea3447cdcd4efec3936b6e
