label,case,source,config,mechanism,tool,shape,n_neg_init,n_neg_final,neg_vol_init,neg_vol_final,n_clusters_init,n_clusters_final,min_jdet_init,min_jdet_final,l2_err,time_s,frac_nonpos_jdet_init,frac_nonpos_jdet_final,sdlogj_init,sdlogj_final,moved_frac,l1_move,l2_move,max_move,mean_move_moved,feasible,simplex_n_neg_init,simplex_n_below_init,simplex_min_init,bilinear_n_neg_init,bilinear_n_below_init,bilinear_min_init,finite_n_neg_init,finite_n_below_init,finite_min_init,jdet_n_neg_init,jdet_n_below_init,jdet_min_init,simplex_n_neg_final,simplex_n_below_final,simplex_min_final,bilinear_n_neg_final,bilinear_n_below_final,bilinear_min_final,finite_n_neg_final,finite_n_below_final,finite_min_final,jdet_n_neg_final,jdet_n_below_final,jdet_min_final,ift_min_radius_init,ift_frac_subpixel_init,ift_min_radius_final,ift_frac_subpixel_final,certified,damage,n_windows,giant_regions,mop_cleared,rounds,sqp_iters,corr_n,corr_resid_med_init,corr_resid_mad_init,corr_resid_med_final,corr_resid_mad_final,corr_n_outliers,corr_n_large,corr_n_high_resid,corr_n_incoherent,error,timing_mode,hit_cap,out_path,sha256
m3_voxelmorph_ellipses_diffeo__isqp_l2,m3_voxelmorph_ellipses_diffeo,origins,isqp_l2,m3_learned,VoxelMorph VxmPairwise (diffeo) (learned),3x1x64x64,578,0,5.508281754647806,0.0,35,0,-0.20379178106432594,0.021992489629786532,9.981339178589312,7.346095600001718,0.03125,0.0,2.293467790137794,1.5697564436588933,0.753173828125,346.47336186736555,9.981339178589312,1.2081441627523197,0.1123090313994702,True,415,952,-1.6159244181333179,594,1033,-2.6408395847107045,184,657,-1.057201074875536,128,578,-0.20379178106432594,0,0,0.01092202110697176,0,0,0.010717284449661996,0,0,0.02186990844333729,0,0,0.021992489629786532,3.656424541610656e-08,0.63720703125,0.00031390831563971706,0.637451171875,True,0,2,1,0,1,12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,serial,False,data\dvfs\results\origins_serial\origins\m3_voxelmorph_ellipses_diffeo__isqp_l2.npz,5d04fc4e76a2161edaff37d2010ab152a6245b73422fe4e63593cf85823b158d
m3_voxelmorph_ellipses_direct__isqp_none,m3_voxelmorph_ellipses_direct,origins,isqp_none,m3_learned,VoxelMorph VxmPairwise (direct) (learned),3x1x64x64,800,0,535.5847116218579,0.0,4,0,-13.114521330402567,0.022023382544678265,302.13701545038924,7.725543299999117,0.18798828125,0.0,2.6141356969259584,1.364339410402388,0.789306640625,13550.450439539707,302.13701545038924,11.928414232057877,4.1912930527496775,True,850,904,-7.467173326481316,893,948,-7.467173326481316,790,814,-14.934346652962631,770,800,-13.114521330402567,0,0,0.011000000000000287,0,0,0.011000000000000287,0,0,0.021999999999999617,0,0,0.022023382544678265,8.153217050548434e-06,0.611083984375,0.0005859925869552765,0.62841796875,True,0,2,1,0,1,14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,serial,False,data\dvfs\results\origins_serial\origins\m3_voxelmorph_ellipses_direct__isqp_none.npz,8a58d3fcfd77d8b671f0aad8294622c466a0641b988014c8878b64732819d5b7
m3_voxelmorph_ellipses_direct__isqp_l2,m3_voxelmorph_ellipses_direct,origins,isqp_l2,m3_learned,VoxelMorph VxmPairwise (direct) (learned),3x1x64x64,800,0,535.5847116218579,0.0,4,0,-13.114521330402567,0.022059132310052663,236.7061216903257,135.66367179999725,0.18798828125,0.0,2.6141356969259584,1.4625689157760888,0.921875,9494.916276876123,236.7061216903257,14.20329646031729,2.5145435055286343,True,850,904,-7.467173326481316,893,948,-7.467173326481316,790,814,-14.934346652962631,770,800,-13.114521330402567,0,0,0.01100000000000052,0,0,0.01100000000000052,0,0,0.022000000000000953,0,0,0.022059132310052663,8.153217050548434e-06,0.611083984375,0.00022397449232478385,0.63916015625,True,0,16,1,9,2,345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,serial,False,data\dvfs\results\origins_serial\origins\m3_voxelmorph_ellipses_direct__isqp_l2.npz,8172dfb0adfb15d711e451719ed219c447c353500055354c1bf648a9405e688e
m4_ants_cohort_B0039_z264__isqp_none,m4_ants_cohort_B0039_z264,origins,isqp_none,m4_diffeomorphic,ANTs SyN (RegTools) (real),3x1x320x456,0,0,0.0,0.0,0,0,0.5822477806709803,0.5822477806709803,0.0,0.12989579999702983,0.0,0.0,0.14057980244088739,0.14057980244088739,0.0,0.0,0.0,0.0,0.0,True,0,0,0.2904967628528573,0,0,0.2904967628528573,0,0,0.5831656867061472,0,0,0.5822477806709803,0,0,0.2904967628528573,0,0,0.2904967628528573,0,0,0.5831656867061472,0,0,0.5822477806709803,3.0,0.0,3.0,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,serial,False,data\dvfs\results\origins_serial\origins\m4_ants_cohort_B0039_z264__isqp_none.npz,652895ab628c1350c1d7a8a5962f47350e10d9dc81b8576c44f6b4648596078e
m4_ants_cohort_B0039_z264__isqp_l2,m4_ants_cohort_B0039_z264,origins,isqp_l2,m4_diffeomorphic,ANTs SyN (RegTools) (real),3x1x320x456,0,0,0.0,0.0,0,0,0.5822477806709803,0.5822477806709803,0.0,0.12411079999947106,0.0,0.0,0.14057980244088739,0.14057980244088739,0.0,0.0,0.0,0.0,0.0,True,0,0,0.2904967628528573,0,0,0.2904967628528573,0,0,0.5831656867061472,0,0,0.5822477806709803,0,0,0.2904967628528573,0,0,0.2904967628528573,0,0,0.5831656867061472,0,0,0.5822477806709803,3.0,0.0,3.0,0.0,True,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,serial,False,data\dvfs\results\origins_serial\origins\m4_ants_cohort_B0039_z264__isqp_l2.npz,652895ab628c1350c1d7a8a5962f47350e10d9dc81b8576c44f6b4648596078e
m4_svf_synthetic_coarse_steps__isqp_none,m4_svf_synthetic_coarse_steps,origins,isqp_none,m4_diffeomorphic,SVF scaling-and-squaring (numpy) (synthetic),3x1x256x256,642,0,54.53100234173091,0.0,18,0,-0.5567492964898796,0.022012886208227982,18.123940075601325,4.347679100003006,0.006622314453125,0.0,1.1733217335125836,1.0332874462384416,0.1219635009765625,1075.0811624398564,18.123940075601325,1.265359345133536,0.13450283528585716,True,775,1273,-0.30369670384305686,963,1489,-0.3050509712726829,618,833,-0.6073934076861374,434,642,-0.5567492964898796,0,0,0.010996205068768361,0,0,0.010996205068768361,0,0,0.021992410137550295,0,0,0.022012886208227982,2.091918834786822e-06,0.6805419921875,0.008838749945085345,0.682647705078125,True,0,29,0,0,1,117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,serial,False,data\dvfs\results\origins_serial\origins\m4_svf_synthetic_coarse_steps__isqp_none.npz,3c2b17996bc67c67b9506d376388a0760bb4f8a5edf9b9f705b76015e4e7b03f
m4_svf_synthetic_coarse_steps__isqp_l2,m4_svf_synthetic_coarse_steps,origins,isqp_l2,m4_diffeomorphic,SVF scaling-and-squaring (numpy) (synthetic),3x1x256x256,642,0,54.53100234173091,0.0,18,0,-0.5567492964898796,0.02200003912658626,17.86880214397263,6.5785079000015685,0.006622314453125,0.0,1.1733217335125836,1.034953364222012,0.1233978271484375,1033.7526871413436,17.86880214397263,1.2238366375782004,0.12782894610378925,True,775,1273,-0.30369670384305686,963,1489,-0.3050509712726829,618,833,-0.6073934076861374,434,642,-0.5567492964898796,0,0,0.010971223189705226,0,0,0.010971223189705226,0,0,0.021942446379368263,0,0,0.02200003912658626,2.091918834786822e-06,0.6805419921875,0.007528245318223851,0.682373046875,True,0,28,0,0,1,132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,serial,False,data\dvfs\results\origins_serial\origins\m4_svf_synthetic_coarse_steps__isqp_l2.npz,db17b323735cc0aea703f2a3c710f8bb0a3c6e3a4b357a98816442856fa85e71
m4_svf_synthetic_decimated__isqp_none,m4_svf_synthetic_decimated,origins,isqp_none,m4_diffeomorphic,SVF scaling-and-squaring (numpy) (synthetic),3x1x128x128,0,0,0.0,0.0,0,0,0.0587991654824541,0.0587991654824541,1.964965883592033,0.3839736999980232,0.0,0.0,0.7803226898406035,0.7804328275516879,0.07086181640625,27.597155574334494,1.964965883592033,0.4314058498228306,0.02377015984008139,True,40,41,-0.8592053720004351,71,75,-0.8592053720004351,20,20,-0.6319121792983369,0,0,0.0587991654824541,0,0,0.010999684561951772,0,0,0.010999684561951772,0,0,0.021999369123898438,0,0,0.0587991654824541,0.015025180635162923,0.97467041015625,0.013798990314831311,0.97467041015625,True,0,12,0,0,1,40,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,serial,False,data\dvfs\results\origins_serial\origins\m4_svf_synthetic_decimated__isqp_none.npz,3ef860d157c1ceb799fec6fc9247bdb665e9a35a037f00aa8b32183088e3bf2d
m4_svf_synthetic_decimated__isqp_l2,m4_svf_synthetic_decimated,origins,isqp_l2,m4_diffeomorphic,SVF scaling-and-squaring (numpy) (synthetic),3x1x128x128,0,0,0.0,0.0,0,0,0.0587991654824541,0.0587991654824541,1.9239028095595925,0.4318292999996629,0.0,0.0,0.7803226898406035,0.7804408151170511,0.02972412109375,25.700594545793244,1.9239028095595925,0.38512830031708845,0.052773294755222265,True,40,41,-0.8592053720004351,71,75,-0.8592053720004351,20,20,-0.6319121792983369,0,0,0.0587991654824541,0,0,0.010999996802044443,0,0,0.010999790627725492,0,0,0.02199999922183138,0,0,0.0587991654824541,0.015025180635162923,0.97467041015625,0.013785617875754334,0.97467041015625,True,0,12,0,0,1,40,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,serial,False,data\dvfs\results\origins_serial\origins\m4_svf_synthetic_decimated__isqp_l2.npz,ea67495d0b12f1d353110b3054e2872dbf12f764d00724b386bea1d0cd5cbf61
m4_svf_synthetic_subpixel__isqp_none,m4_svf_synthetic_subpixel,origins,isqp_none,m4_diffeomorphic,SVF scaling-and-squaring (numpy) (synthetic),3x1x256x256,0,0,0.0,0.0,0,0,0.03504110053220145,0.02202337991767558,138.6336365417076,22.394305499998154,0.0,0.0,1.095929775453461,1.1314362587877065,0.1910552978515625,9250.780539082389,138.6336365417076,8.023966873501614,0.7388212234711595,True,421,450,-4.449537042366317,718,756,-42.65174726989795,311,326,-8.899074084732568,0,0,0.03504110053220145,0,0,0.010999048657317267,0,0,0.010999048657317267,0,0,0.021999999999994913,0,0,0.02202337991767558,0.0036168063901188285,0.68206787109375,0.0007278075474754576,0.696502685546875,True,0,28,0,0,1,309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,serial,False,data\dvfs\results\origins_serial\origins\m4_svf_synthetic_subpixel__isqp_none.npz,7d7ee4125fc49fd83d32b6c999810f7de7a59ae3621c4c0434c0edc89db2940a
m4_svf_synthetic_subpixel__isqp_l2,m4_svf_synthetic_subpixel,origins,isqp_l2,m4_diffeomorphic,SVF scaling-and-squaring (numpy) (synthetic),3x1x256x256,0,0,0.0,0.0,0,0,0.03504110053220145,0.022003159388683767,127.29004787023743,45.6588155999998,0.0,0.0,1.095929775453461,1.1297212922386641,0.1810302734375,8423.917938302216,127.29004787023743,7.99425002985794,0.7100402847523783,True,421,450,-4.449537042366317,718,756,-42.65174726989795,311,326,-8.899074084732568,0,0,0.03504110053220145,0,0,0.010853273634623108,0,0,0.010663623252794352,0,0,0.0217168343024694,0,0,0.022003159388683767,0.0036168063901188285,0.68206787109375,0.0013663927063357775,0.6929473876953125,True,0,27,0,0,1,338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,serial,False,data\dvfs\results\origins_serial\origins\m4_svf_synthetic_subpixel__isqp_l2.npz,a9ccbadb4f16e0651a16104fd1317a0af9a677fbcd0f854030dfeb958c4cfb9f
