label,case,source,config,mechanism,tool,shape,n_neg_init,n_neg_final,neg_vol_init,neg_vol_final,n_clusters_init,n_clusters_final,min_jdet_init,min_jdet_final,l2_err,time_s,frac_nonpos_jdet_init,frac_nonpos_jdet_final,sdlogj_init,sdlogj_final,moved_frac,l1_move,l2_move,max_move,mean_move_moved,feasible,simplex_n_neg_init,simplex_n_below_init,simplex_min_init,bilinear_n_neg_init,bilinear_n_below_init,bilinear_min_init,finite_n_neg_init,finite_n_below_init,finite_min_init,jdet_n_neg_init,jdet_n_below_init,jdet_min_init,simplex_n_neg_final,simplex_n_below_final,simplex_min_final,bilinear_n_neg_final,bilinear_n_below_final,bilinear_min_final,finite_n_neg_final,finite_n_below_final,finite_min_final,jdet_n_neg_final,jdet_n_below_final,jdet_min_final,ift_min_radius_init,ift_frac_subpixel_init,ift_min_radius_final,ift_frac_subpixel_final,certified,damage,n_windows,giant_regions,mop_cleared,rounds,sqp_iters,corr_n,corr_resid_med_init,corr_resid_mad_init,corr_resid_med_final,corr_resid_mad_final,corr_n_outliers,corr_n_large,corr_n_high_resid,corr_n_incoherent,error,timing_mode,hit_cap,out_path,sha256
m1_laplacian_synthetic_mixed__isqp_l1,m1_laplacian_synthetic_mixed,origins,isqp_l1,m1_interpolation,Laplacian (dvfopt.laplacian) (synthetic),3x1x192x192,205,0,316.02569752428747,0.0,33,0,-15.073061978225773,0.022991293474513418,77.52019033614299,67.47672269999748,0.005425347222222222,0.0,0.5631747036303953,0.30929887040985227,0.0693359375,883.4607156557195,77.52019033614299,24.191563386237746,0.3456419075335366,True,337,351,-13.296146612138793,370,385,-13.296146612138793,238,241,-20.996086777655922,200,205,-15.073061978225773,0,0,0.010757350678822006,0,0,0.010620158610779473,0,0,0.02151470135764081,0,0,0.022991293474513418,3.6292852321921283e-05,0.0940212673611111,0.0008079315889816228,0.0967068142361111,True,0,28,0,0,1,1025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\origins_all_v4\origins\m1_laplacian_synthetic_mixed__isqp_l1.npz,93347d1b4594eedafb1b1c1f1648a14b319d3fd32ec6bf197dea0a68189ebcca
m1_laplacian_cohort_B0039_z264__isqp_l1,m1_laplacian_cohort_B0039_z264,origins,isqp_l1,m1_interpolation,Laplacian (RegTools) (real),3x1x320x456,306,0,133.45570962418722,0.0,188,0,-3.491226293058075,0.022605323077250362,42.570340879031086,578.0668150999991,0.0020764802631578947,0.0,0.33736161904597456,0.14798879595069558,0.04287280701754386,893.08502536846,42.570340879031086,7.641555768890998,0.14275655776350066,True,1112,1121,-7.422033348526725,1224,1244,-7.422033348526725,637,660,-14.84406669705345,303,306,-3.491226293058075,0,0,0.010735766856693883,0,0,0.010603344191006149,0,0,0.021471533713391132,0,0,0.022605323077250362,0.00014814128057898695,0.0516515899122807,0.00037084970866546645,0.051535087719298246,True,0,49,6,0,1,1140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\origins_all_v4\origins\m1_laplacian_cohort_B0039_z264__isqp_l1.npz,8a221a8935ba1f062afa79a042b37154ba5edc216b37e410cf66ec40acca4767
m2_ilk_synthetic_r3__isqp_l1,m2_ilk_synthetic_r3,origins,isqp_l1,m2_dense_optimization,skimage optical_flow_ilk (synthetic),3x1x192x192,1425,0,566.9252709772431,0.0,162,0,-4.992396120416923,0.02194889696291854,43.25470721645288,306.19032569997944,0.03757052951388889,0.0,1.4220634070409055,0.8102623125303239,0.2636447482638889,1750.3177806119063,43.25470721645288,4.2083525000628335,0.18009237376395784,True,1999,2092,-4.176245674586165,2167,2263,-4.176245674586165,1573,1611,-8.26032080454407,1385,1425,-4.992396120416923,0,0,0.010549732221589773,0,0,0.010524463918812522,0,0,0.02109946444317007,0,0,0.02194889696291854,8.152638018840518e-06,0.6047634548611112,0.0001760940358465372,0.61328125,True,0,41,1,0,1,1037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\origins_all_v4\origins\m2_ilk_synthetic_r3__isqp_l1.npz,b61a86f619a27314594ce37aa1fb3c8eadb3f709fbe7c52175475671c987d8ac
m2_tvl1_brainpair_a60__isqp_l1,m2_tvl1_brainpair_a60,origins,isqp_l1,m2_dense_optimization,skimage optical_flow_tvl1 (registered),3x1x160x264,7019,0,36038.367787512616,0.0,703,0,-357.74453867538926,0.02200084845042556,1214.3166628798285,1183.135418299993,0.16347064393939395,0.0,2.7131097284021264,1.4718336003314538,0.6963541666666667,117093.61976974542,1214.3166628798285,61.25953675088161,3.980880525251425,True,9543,9745,-537.4083921253165,10543,10775,-537.4083921253165,6973,7058,-957.7306358035189,6905,7019,-357.74453867538926,0,0,0.010955231529929065,0,0,0.010955231529929065,0,0,0.021910463059855608,0,0,0.02200084845042556,1.4304648266402485e-06,0.6024621212121212,2.001935698121164e-05,0.6182054924242424,True,0,75,1,0,1,973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\origins_all_v4\origins\m2_tvl1_brainpair_a60__isqp_l1.npz,fe5ffac3cbbabf37cf3885fc5a03e1c0553bb0d45141662ca74cb2462ffe2c9b
m2_tvl1_synthetic_strong__isqp_l1,m2_tvl1_synthetic_strong,origins,isqp_l1,m2_dense_optimization,skimage optical_flow_tvl1 (synthetic),3x1x192x192,23,0,1.5776879596742008,0.0,3,0,-0.2200214068859777,0.023513401513460777,1.9639585518988152,7.518448999995599,0.0005696614583333334,0.0,0.3327044520712579,0.297982310477034,0.010172526041666666,16.223486512552665,1.9639585518988152,0.5508892707303339,0.04326263070014044,True,54,59,-0.2910304596920313,59,64,-0.2910304596920313,48,51,-0.5820609193840744,21,23,-0.2200214068859777,0,0,0.011021919991307753,0,0,0.01079997291243561,0,0,0.022043839982614468,0,0,0.023513401513460777,0.0012540007877502978,0.20865885416666666,0.017203994905267424,0.2089301215277778,True,0,4,0,0,1,129,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\origins_all_v4\origins\m2_tvl1_synthetic_strong__isqp_l1.npz,4e7618bd7fc6669c74e6fc9b08c4a25ae968b86355f10431f4df46d2450efe66
m2_tvl1_synthetic_weak__isqp_l1,m2_tvl1_synthetic_weak,origins,isqp_l1,m2_dense_optimization,skimage optical_flow_tvl1 (synthetic),3x1x192x192,259,0,4089.7458863045917,0.0,38,0,-330.5077204671582,0.022000324980782,430.69721054487405,28.686014800012344,0.006971571180555556,0.0,0.6951608860189025,0.4630416374195673,0.06510416666666667,5070.094675237388,430.69721054487405,103.78934594403972,2.1125394480155784,True,355,365,-576.4073266327415,392,403,-710.3622858681756,257,262,-856.4833566785906,257,259,-330.5077204671582,0,0,0.010759064928089599,0,0,0.010562882659632237,0,0,0.021759188179141326,0,0,0.022000324980782,3.835544779807008e-05,0.1972113715277778,0.00041198733559340387,0.20103624131944445,True,0,16,0,0,1,600,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\origins_all_v4\origins\m2_tvl1_synthetic_weak__isqp_l1.npz,5a0169824b90b107ba7c2c0154f73ccc524a34f5862f824b8ccd73f3e9fb57dc
m3_proxy_synthetic_mild__isqp_l1,m3_proxy_synthetic_mild,origins,isqp_l1,m3_learned,proxy: smooth warp + grid-scale noise (synthetic),3x1x192x192,101,0,10.114578446413594,0.0,66,0,-0.3273342392748441,0.029365576449776498,5.814125839203677,145.24941180000314,0.0026041666666666665,0.0,0.6325309392955435,0.5159102417481901,0.2685275607638889,168.02645920197278,5.814125839203677,0.9231030202558708,0.016974084170317486,True,512,607,-0.33923396416419804,708,818,-0.44517768926097623,302,328,-0.6748559612277276,96,101,-0.3273342392748441,0,0,0.01050939100427943,0,0,0.01050939100427943,0,0,0.021018782008574682,0,0,0.029365576449776498,0.00014051345323612746,0.9997829861111112,0.013329102332189082,0.9997829861111112,True,0,112,2,0,1,1270,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\origins_all_v4\origins\m3_proxy_synthetic_mild__isqp_l1.npz,28aaf76522dab1cbf8be3f7cccd500f79bc9f0daec078123948e7aec907da4ea
m3_proxy_synthetic_strong__isqp_l1,m3_proxy_synthetic_strong,origins,isqp_l1,m3_learned,proxy: smooth warp + grid-scale noise (synthetic),3x1x192x192,4110,0,1365.0879943877585,0.0,1242,0,-3.084079430104822,0.022000085629791874,51.27457306770945,648.8830575000029,0.10755750868055555,0.0,2.288111552140489,1.0232979855846231,0.9278971354166666,4780.246985700979,51.27457306770945,3.189555989938567,0.13974878634452959,True,8375,8692,-2.023822228307507,9959,10320,-2.2515838425681496,5882,6003,-3.9756833205009543,3965,4110,-3.084079430104822,0,0,0.010998192218826053,0,0,0.010998192218826053,0,0,0.021996384437651048,0,0,0.022000085629791874,1.2425231242591782e-05,1.0,0.0010322479683801556,1.0,True,0,32,1,0,1,778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\origins_all_v4\origins\m3_proxy_synthetic_strong__isqp_l1.npz,687ab0bba09e10810ab8a99c029fc2428bbd083f27b19a46cf509c81080af17c
m3_transmorph_cohort_diffeo__isqp_l1,m3_transmorph_cohort_diffeo,origins,isqp_l1,m3_learned,"TransMorph-style SwinRegNet (diffeo, stage-0 features) (learned)",3x1x96x128,0,0,0.0,0.0,0,0,0.02908522209671638,0.02908522209671638,0.8477396158296091,1.2402706999855582,0.0,0.0,0.8041367145499337,0.8041160518702402,0.019205729166666668,3.701444943805971,0.8477396158296091,0.45049579291665287,0.015684088744940556,True,6,7,-2.495954760716568,16,17,-2.495954760716568,0,1,0.0016890966825258147,0,0,0.02908522209671638,0,0,0.010995660930752216,0,0,0.010919684468592816,0,0,0.021999297905508586,0,0,0.02908522209671638,0.004720452771526168,0.548828125,0.004719896397734222,0.548828125,True,0,7,0,0,1,91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\origins_all_v4\origins\m3_transmorph_cohort_diffeo__isqp_l1.npz,0167a9a16bd4f5d3a3ed2164a17207852aaf0cf1c6d711538c770f424956de09
m3_transmorph_cohort_direct__isqp_l1,m3_transmorph_cohort_direct,origins,isqp_l1,m3_learned,"TransMorph-style SwinRegNet (direct, stage-0 features) (learned)",3x1x96x128,123,0,9.361992872331044,0.0,21,0,-0.3571954948031739,0.023933827994566056,3.178652721442192,23.333385100006126,0.0087890625,0.0,0.9466871452276242,0.743289877210194,0.123291015625,53.107608318775675,3.178652721442192,0.5582484907512146,0.03505452694308626,True,236,278,-0.2708068777465229,253,303,-0.29760529301762517,193,210,-0.5105847925015041,108,123,-0.3571954948031739,0,0,0.010946506877096581,0,0,0.010927484311544555,0,0,0.021925254917666392,0,0,0.023933827994566056,2.3323103928537166e-05,0.4894205729166667,0.006261867948518616,0.4899088541666667,True,0,11,0,0,1,277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\origins_all_v4\origins\m3_transmorph_cohort_direct__isqp_l1.npz,d4e94323dcf434e49eddcd5c392c5a9988076e55d41fbe1cca9106f83301f98c
