label,case,source,config,mechanism,tool,shape,n_neg_init,n_neg_final,neg_vol_init,neg_vol_final,n_clusters_init,n_clusters_final,min_jdet_init,min_jdet_final,l2_err,time_s,frac_nonpos_jdet_init,frac_nonpos_jdet_final,sdlogj_init,sdlogj_final,moved_frac,l1_move,l2_move,max_move,mean_move_moved,feasible,simplex_n_neg_init,simplex_n_below_init,simplex_min_init,bilinear_n_neg_init,bilinear_n_below_init,bilinear_min_init,finite_n_neg_init,finite_n_below_init,finite_min_init,jdet_n_neg_init,jdet_n_below_init,jdet_min_init,simplex_n_neg_final,simplex_n_below_final,simplex_min_final,bilinear_n_neg_final,bilinear_n_below_final,bilinear_min_final,finite_n_neg_final,finite_n_below_final,finite_min_final,jdet_n_neg_final,jdet_n_below_final,jdet_min_final,ift_min_radius_init,ift_frac_subpixel_init,ift_min_radius_final,ift_frac_subpixel_final,certified,damage,n_windows,giant_regions,mop_cleared,rounds,sqp_iters,corr_n,corr_resid_med_init,corr_resid_mad_init,corr_resid_med_final,corr_resid_mad_final,corr_n_outliers,corr_n_large,corr_n_high_resid,corr_n_incoherent,error,timing_mode,hit_cap,out_path,sha256
cohort_B0032_z0__isqp_none,cohort_B0032_z0,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,4216,0,10752.734665494721,0.0,14,0,-65.33949266403215,0.02202452691149746,1670.0109496641044,406.33427299999676,0.02866639254385965,0.0,1.2079326618113981,0.7564183986360675,0.13903508771929823,150630.8019350746,1670.0109496641044,65.25781486352619,7.42462548970202,True,4427,4509,-83.01363502957429,4508,4584,-83.01363502957429,4180,4222,-83.84443469423786,4183,4216,-65.33949266403215,0,0,0.010928628277828617,0,0,0.010905374118355276,0,0,0.02200005916258744,0,0,0.02202452691149746,4.2361457192854894e-05,0.05729851973684211,0.0002524509409448094,0.09517543859649123,True,0,64,2,0,2,454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z0__isqp_none.npz,74890bec7ffaa224bcfed4334ac2c660e67f7dffabf02b3d77ea2e417b37d2f5
cohort_B0032_z48__isqp_none,cohort_B0032_z48,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,118,0,76.314611079838,0.0,50,0,-4.607686112526327,0.02372610850114986,34.94998386031949,50.64693460000126,0.0007058662280701755,0.0,0.21367205310646673,0.1187922994437771,0.08780838815789474,797.8845118306069,34.94998386031949,6.460206557081811,0.062271483011832274,True,307,363,-12.274275842457321,336,389,-12.28811331387179,188,210,-9.39527050487601,103,118,-4.607686112526327,0,0,0.010999999996951337,0,0,0.01099999999560335,0,0,0.021999999998905673,0,0,0.02372610850114986,0.00030707929752045806,0.015145285087719298,0.000996492315380565,0.016248629385964913,True,0,10,1,0,1,49,268.0,0.02554879652277193,0.014994702024205633,0.4800048274003571,0.640963669636988,36.0,21.0,14.0,10.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z48__isqp_none.npz,d9d78cc84ad87fbe2b58ba7a319cff6642d250bc2099914b8f74a1aa84e9dfb2
cohort_B0032_z1__isqp_none,cohort_B0032_z1,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,4197,0,16615.928064878233,0.0,25,0,-367.30804119406275,0.022004944986552814,1817.818395004892,475.8600157000001,0.028577302631578948,0.0,1.2107130973670148,0.7488756226641512,0.14131030701754385,166166.50958164153,1817.818395004892,89.14357250738993,8.058511618896292,True,4486,4556,-983.7530637525269,4578,4641,-983.7530637525269,4189,4211,-365.6409314304992,4170,4197,-367.30804119406275,0,0,0.010923108781899844,0,0,0.010887619410284545,0,0,0.02198801531845227,0,0,0.022004944986552814,7.179295089619419e-06,0.05738760964912281,0.0001960196103521552,0.09838952850877193,True,0,90,2,0,2,695,132.0,0.9605652242702891,0.21838876002819185,78.85184932135775,16.46995171701989,1.0,0.0,0.0,1.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z1__isqp_none.npz,44345b86544f4b19b1a040857ef1b1ded377a2709cf854e8de700755e90178ce
cohort_B0032_z96__isqp_none,cohort_B0032_z96,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,193,0,115.37981059208926,0.0,86,0,-4.652382116980377,0.022631114534229384,36.54446904977082,71.3586894,0.0011992872807017544,0.0,0.2710589256941896,0.14093626836546955,0.1307154605263158,1008.37277304967,36.54446904977082,5.975680543902374,0.05286635068940285,True,479,576,-5.503845501885689,545,644,-6.29126745970958,287,337,-10.925402121943904,175,193,-4.652382116980377,0,0,0.010999999999948773,0,0,0.010999925467260203,0,0,0.021999999999885556,0,0,0.022631114534229384,6.215682178807371e-06,0.025712719298245614,0.0010555697627448648,0.026720120614035087,True,0,20,2,0,1,88,447.0,0.018153679676249812,0.014422330529435583,0.21904352914803726,0.30585797257339314,80.0,40.0,68.0,19.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z96__isqp_none.npz,8e2375b0b8132dec5207b2c7d488cb93d02bc800d809d9523232a02cfec44935
cohort_B0032_z48__isqp_l2,cohort_B0032_z48,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,118,0,76.314611079838,0.0,50,0,-4.607686112526327,0.0222998908309189,26.182282690092734,163.98339009999836,0.0007058662280701755,0.0,0.21367205310646673,0.1278810383559858,0.08074972587719298,454.0839760508186,26.182282690092734,7.543060138319257,0.038537212598728554,True,307,363,-12.274275842457321,336,389,-12.28811331387179,188,210,-9.39527050487601,103,118,-4.607686112526327,0,0,0.010577088697601975,0,0,0.010577088697601975,0,0,0.021154177395199307,0,0,0.0222998908309189,0.00030707929752045806,0.015145285087719298,0.0009930232592633352,0.015604440789473685,True,0,10,1,0,1,86,268.0,0.02554879652277193,0.014994702024205633,0.3302246695450407,0.450406910964562,38.0,21.0,22.0,10.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z48__isqp_l2.npz,92706f7e1d58824d391985d9f211c4a211460ac6e63244f425a6192002821e36
cohort_B0032_z96__isqp_l2,cohort_B0032_z96,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,193,0,115.37981059208926,0.0,86,0,-4.652382116980377,0.022318119247277786,28.895220967565006,193.42524460000277,0.0011992872807017544,0.0,0.2710589256941896,0.1493866229737561,0.11284265350877193,649.2660355576359,28.895220967565006,5.159692772995001,0.03943070785604493,True,479,576,-5.503845501885689,545,644,-6.29126745970958,287,337,-10.925402121943904,175,193,-4.652382116980377,0,0,0.010156310280741598,0,0,0.010156310280741598,0,0,0.0212396227720396,0,0,0.022318119247277786,6.215682178807371e-06,0.025712719298245614,0.0008031568006333458,0.02627467105263158,True,0,21,2,0,1,170,447.0,0.018153679676249812,0.014422330529435583,0.16536359810376627,0.23293482008699173,73.0,40.0,62.0,19.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z96__isqp_l2.npz,d29c0933b6b6eb8926e94cb261fb8e39317b5eb812507b44c1ffdc176b441c49
cohort_B0032_z0__isqp_l2,cohort_B0032_z0,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,4216,0,10752.734665494721,0.0,14,0,-65.33949266403215,0.021945259627580784,1452.720663536436,847.2890817999978,0.02866639254385965,0.0,1.2079326618113981,0.832303206928095,0.13895285087719297,99533.294911596,1452.720663536436,63.99212438476249,4.908921627125468,True,4427,4509,-83.01363502957429,4508,4584,-83.01363502957429,4180,4222,-83.84443469423786,4183,4216,-65.33949266403215,0,0,0.010201663768369663,0,0,0.010201663768369663,0,0,0.02040332753672903,0,0,0.021945259627580784,4.2361457192854894e-05,0.05729851973684211,0.00032840626934606726,0.08569764254385964,True,0,111,2,0,2,739,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z0__isqp_l2.npz,49d292ee270f872a92d74af1ae57ebc5d5e5094e88119620488b00ddde1bcb89
cohort_B0032_z144__isqp_none,cohort_B0032_z144,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,276,0,150.8601920730482,0.0,141,0,-5.260162351299369,0.022945162826499315,40.749485930066456,231.71661769999992,0.001713267543859649,0.0,0.3210186373809863,0.16298021752972938,0.2849917763157895,1250.8619505205188,40.749485930066456,5.737516220367948,0.030078919600839676,True,672,865,-8.168649360238433,789,983,-9.818507054778024,394,500,-8.900309939197982,250,276,-5.260162351299369,0,0,0.010999999999996162,0,0,0.010999999999996162,0,0,0.02199999999999928,0,0,0.022945162826499315,2.9460016857472326e-05,0.039857456140350876,0.0014691946307227605,0.04111842105263158,True,0,54,3,0,1,211,716.0,0.018153679676249812,0.014994702024205633,0.22953884871047836,0.3162345284231464,104.0,42.0,88.0,32.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z144__isqp_none.npz,c3cf715fb32d146c696cf5fa93d73961f05650281c1bd0f47fdbcb3a0f69bf3e
cohort_B0032_z1__isqp_l2,cohort_B0032_z1,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,4197,0,16615.928064878233,0.0,25,0,-367.30804119406275,0.02190870056152025,1575.3042455152724,876.7295158999987,0.028577302631578948,0.0,1.2107130973670148,0.8275850222152081,0.13843201754385964,105729.24588139768,1575.3042455152724,86.7016654953747,5.234121083237509,True,4486,4556,-983.7530637525269,4578,4641,-983.7530637525269,4189,4211,-365.6409314304992,4170,4197,-367.30804119406275,0,0,0.010722969155522073,0,0,0.010530102129661434,0,0,0.02144593831104473,0,0,0.02190870056152025,7.179295089619419e-06,0.05738760964912281,0.00018352591021647243,0.08623218201754386,True,0,123,2,0,2,698,132.0,0.9605652242702891,0.21838876002819185,77.50508955240615,14.240283526195014,1.0,0.0,0.0,1.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z1__isqp_l2.npz,c6466372f3af324de534e0a78b547232d27a7167bf343c553d9c9936eca338f0
cohort_B0032_z192__isqp_none,cohort_B0032_z192,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,287,0,154.14446750583775,0.0,155,0,-5.355621909680561,0.022183388658833885,39.390224113630595,144.96396129999994,0.0016241776315789474,0.0,0.3199010207411794,0.1672816225100724,0.28299753289473684,1309.2637925551903,39.390224113630595,5.714147309851275,0.03170514087795594,True,773,1016,-7.714829873919342,891,1128,-8.694479675325411,438,552,-8.641250488575158,237,287,-5.355621909680561,0,0,0.010996420330672302,0,0,0.010996420330672302,0,0,0.0219928406613297,0,0,0.022183388658833885,1.0540674849761706e-05,0.04417489035087719,0.0005379689937232592,0.04569627192982456,True,0,46,4,0,1,183,893.0,0.011646308822484734,0.017266817460215866,0.14723935874756316,0.20992394682803026,149.0,25.0,145.0,33.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z192__isqp_none.npz,08ff8fb411d0dde7e90a712d1b310cb42d7e84a2755baf6cb4ee5728f1ae2957
cohort_B0032_z240__isqp_none,cohort_B0032_z240,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,378,0,171.46017053294298,0.0,163,0,-4.955838265910245,0.022610264399918607,44.09560256529151,176.11312289999842,0.002227247807017544,0.0,0.3664468544020618,0.19151725829093644,0.32513020833333334,1516.9929026849409,44.09560256529151,6.7935871089071584,0.031975062763420124,True,851,1117,-6.397427475139182,986,1249,-6.397427475139182,506,632,-8.641203399224253,325,378,-4.955838265910245,0,0,0.010999811411637146,0,0,0.010990239423918718,0,0,0.021999622823275115,0,0,0.022610264399918607,0.00011791183349733277,0.04825246710526316,0.0010146533995203466,0.05027412280701754,True,0,50,3,0,1,187,977.0,0.01607978343963623,0.011919943463802337,0.1819254405876388,0.2568082570849754,149.0,86.0,117.0,28.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z240__isqp_none.npz,501511bb699bb372357be2745f0b1f453b5bd5bec66ccc9866f7376a474f495b
cohort_B0032_z192__isqp_l2,cohort_B0032_z192,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,287,0,154.14446750583775,0.0,155,0,-5.355621909680561,0.022001366302410442,34.12713549183899,371.25214929999856,0.0016241776315789474,0.0,0.3199010207411794,0.17729150599680005,0.25215871710526316,964.4449153433134,34.12713549183899,5.704077810573386,0.026211303583185578,True,773,1016,-7.714829873919342,891,1128,-8.694479675325411,438,552,-8.641250488575158,237,287,-5.355621909680561,0,0,0.010601696542459998,0,0,0.010576905947921485,0,0,0.021203393084924343,0,0,0.022001366302410442,1.0540674849761706e-05,0.04417489035087719,0.00048568981419971555,0.045100054824561406,True,0,46,4,0,1,306,893.0,0.011646308822484734,0.017266817460215866,0.12673651229939273,0.18453693300075324,124.0,25.0,120.0,33.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z192__isqp_l2.npz,9e162ce21a6aaa4e7f6be9855d9b2b1f5456defb58feb9ba2f353e7124eeebb5
cohort_B0032_z144__isqp_l2,cohort_B0032_z144,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,276,0,150.8601920730482,0.0,141,0,-5.260162351299369,0.022019889505681668,32.78163360573821,569.3066130000007,0.001713267543859649,0.0,0.3210186373809863,0.17505285017434163,0.23584155701754386,852.3472263751996,32.78163360573821,5.690168083020705,0.024767455871889336,True,672,865,-8.168649360238433,789,983,-9.818507054778024,394,500,-8.900309939197982,250,276,-5.260162351299369,0,0,0.010536327153567834,0,0,0.010515515884045416,0,0,0.02107265430713271,0,0,0.022019889505681668,2.9460016857472326e-05,0.039857456140350876,0.00043596046433988034,0.04054961622807018,True,0,58,3,0,1,291,716.0,0.018153679676249812,0.014994702024205633,0.18116785526076418,0.2561076279369863,97.0,42.0,83.0,32.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z144__isqp_l2.npz,a13330683a80c5cf2a2089cc98f20e3b439d6874c3391a9c3ea934329013f0eb
cohort_B0032_z240__isqp_l2,cohort_B0032_z240,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,378,0,171.46017053294298,0.0,163,0,-4.955838265910245,0.021999329112365993,36.420758379791685,444.6054729999996,0.002227247807017544,0.0,0.3664468544020618,0.20821162207358138,0.3013637609649123,1039.5030185872308,36.420758379791685,6.544119494374242,0.023638499569919973,True,851,1117,-6.397427475139182,986,1249,-6.397427475139182,506,632,-8.641203399224253,325,378,-4.955838265910245,0,0,0.010697434154280113,0,0,0.010621859559859198,0,0,0.0215042564630963,0,0,0.021999329112365993,0.00011791183349733277,0.04825246710526316,0.0006401303366144244,0.049732730263157894,True,0,50,3,0,1,329,977.0,0.01607978343963623,0.011919943463802337,0.13383200342786064,0.18770485902749218,155.0,86.0,128.0,28.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z240__isqp_l2.npz,b443be4a37c0fa3d5d95fa1b0e4026499d1cbb53c1bac766b893ac637cab1e46
cohort_B0032_z288__isqp_none,cohort_B0032_z288,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,419,0,262.10188788512886,0.0,195,0,-6.1187592550385945,0.022233809885357968,53.69382021933927,485.688177,0.0025767543859649125,0.0,0.38801091038043445,0.1882941250130587,0.393249725877193,2044.270919477839,53.69382021933927,6.848212013245941,0.035625026915250844,True,994,1287,-7.945871421393198,1129,1417,-13.341903910127812,582,737,-13.038152393051448,376,419,-6.1187592550385945,0,0,0.010963946450058385,0,0,0.010963946450058385,0,0,0.021999974266262948,0,0,0.022233809885357968,5.184906503463646e-06,0.053782894736842106,0.0005834464060177464,0.055989583333333336,True,0,93,3,0,1,483,1077.0,0.018153679676249812,0.014422330529435583,0.2477374706780565,0.3504583213103431,153.0,49.0,140.0,42.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z288__isqp_none.npz,fe35cebe2e38366c03239763d5d57c2ce0e32a86d7a7ec1a1a1f8b82c98a9813
cohort_B0032_z336__isqp_none,cohort_B0032_z336,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,350,0,129.6896899242514,0.0,162,0,-2.7299563469611856,0.02202733718176854,40.94177470550944,248.5345490999971,0.0020422149122807016,0.0,0.3592969834035038,0.19711019934230292,0.3610402960526316,1499.5026424075513,40.94177470550944,5.4240004731172995,0.028462742106705224,True,803,1065,-4.660057652474052,956,1221,-5.0762409845788525,479,613,-9.320115304948104,298,350,-2.7299563469611856,0,0,0.010999999999993723,0,0,0.010996683415500178,0,0,0.021999999999999874,0,0,0.02202733718176854,4.5993306791016445e-05,0.051953125,0.0008375003767402966,0.054159813596491226,True,0,49,4,0,1,195,904.0,0.01685190200805664,0.013064686453342437,0.16907499008197835,0.23451384563430064,163.0,84.0,122.0,20.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z336__isqp_none.npz,6c4fb1391b3bcfc35f1ff1b1405eafa64b6710e94ef9a88e5b64c6ed4b6bf6f4
cohort_B0032_z384__isqp_none,cohort_B0032_z384,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,446,0,205.11647945894236,0.0,192,0,-5.346025456937705,0.022320973544971336,46.72569226904117,301.7377419000004,0.0027549342105263157,0.0,0.41397732430281514,0.22349417555632264,0.3841077302631579,1877.2937029267168,46.72569226904117,7.69276832623491,0.03349379476755548,True,1036,1265,-8.578338125709756,1198,1434,-8.578338125709756,623,731,-17.156676251419512,402,446,-5.346025456937705,0,0,0.010999997067265633,0,0,0.010998060921891253,0,0,0.02199999413454123,0,0,0.022320973544971336,1.2117092978193356e-05,0.06260279605263158,0.0007688372381697509,0.06552220394736842,True,0,50,4,0,1,219,951.0,0.01867154145097676,0.015762483891415803,0.24177380694028108,0.33566539802454376,152.0,90.0,97.0,26.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z384__isqp_none.npz,345ba7549b12d90ca37d8e00d781cc409e76a63c66e7d487a5e5ce5d897e7052
cohort_B0032_z432__isqp_none,cohort_B0032_z432,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,827,0,451.7918835874255,0.0,281,0,-7.793314619961869,0.022213699737888254,75.61473527592265,202.92826059999788,0.005215186403508772,0.0,0.564316699877114,0.3140119983756556,0.2828810307017544,4102.325787986754,75.61473527592265,7.097406122954435,0.09938286225075717,True,1527,1842,-12.502739210005188,1778,2095,-16.327967103851776,985,1138,-23.95101528204842,761,827,-7.793314619961869,0,0,0.01099999830567322,0,0,0.010999916777697273,0,0,0.02199999661137253,0,0,0.022213699737888254,4.025689974006052e-06,0.07972861842105264,0.0005825248362722862,0.08512883771929824,True,0,40,5,0,1,222,1088.0,0.03464947711038326,0.02638668484670945,0.4690277995392823,0.6415246219553822,77.0,26.0,54.0,26.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z432__isqp_none.npz,d6cdcd944b7f9a75738c72ee27e09f2b6c591c4dc66e79af275d2ef04cbb957e
cohort_B0032_z288__isqp_l2,cohort_B0032_z288,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,419,0,262.10188788512886,0.0,195,0,-6.1187592550385945,0.0220404474519871,44.78177629022379,868.0879070999981,0.0025767543859649125,0.0,0.38801091038043445,0.20713656625087218,0.3391378837719298,1411.7361084272693,44.78177629022379,6.65745025355193,0.02852741343034068,True,994,1287,-7.945871421393198,1129,1417,-13.341903910127812,582,737,-13.038152393051448,376,419,-6.1187592550385945,0,0,0.010917735567419332,0,0,0.010822922683258962,0,0,0.021851000354685124,0,0,0.0220404474519871,5.184906503463646e-06,0.053782894736842106,0.00030862091256203734,0.05505071271929825,True,0,121,3,0,1,511,1077.0,0.018153679676249812,0.014422330529435583,0.19332191044893174,0.27415909254227677,137.0,49.0,124.0,42.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z288__isqp_l2.npz,14f26a09bc8d2ce4ae666853cdb6a925d6ee0dee6b9c9895765ae2f2e66aaf28
cohort_B0032_z336__isqp_l2,cohort_B0032_z336,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,350,0,129.6896899242514,0.0,162,0,-2.7299563469611856,0.02212496364818299,32.81544387876177,697.7359539999998,0.0020422149122807016,0.0,0.3592969834035038,0.20476204073392712,0.33289473684210524,1074.48273115236,32.81544387876177,5.708874232989086,0.022119621441707014,True,803,1065,-4.660057652474052,956,1221,-5.0762409845788525,479,613,-9.320115304948104,298,350,-2.7299563469611856,0,0,0.01065083028596996,0,0,0.010388335226909507,0,0,0.02130166057194237,0,0,0.02212496364818299,4.5993306791016445e-05,0.051953125,0.0005672787607339677,0.05329632675438596,True,0,52,4,0,1,385,904.0,0.01685190200805664,0.013064686453342437,0.1315170558561545,0.18306688194660867,170.0,84.0,131.0,20.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z336__isqp_l2.npz,3cddd0bfbbb330a9ad0c35ffd159960e4262b001d2d2c497780065ce72baf8c5
cohort_B0032_z384__isqp_l2,cohort_B0032_z384,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,446,0,205.11647945894236,0.0,192,0,-5.346025456937705,0.022083553806598696,37.8445519184155,742.3275196000031,0.0027549342105263157,0.0,0.41397732430281514,0.23738440877969044,0.3122875548245614,1246.9849575371852,37.8445519184155,7.989004444370399,0.02736476458858402,True,1036,1265,-8.578338125709756,1198,1434,-8.578338125709756,623,731,-17.156676251419512,402,446,-5.346025456937705,0,0,0.010578125315847139,0,0,0.010517869106638976,0,0,0.02172501134694025,0,0,0.022083553806598696,1.2117092978193356e-05,0.06260279605263158,0.0006621775201286599,0.06425438596491229,True,0,60,4,0,1,396,951.0,0.01867154145097676,0.015762483891415803,0.18555692992630163,0.26261020424673254,149.0,90.0,99.0,26.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z384__isqp_l2.npz,c199a43217f9995c26dbf869a779eea867a8dc8193da2f7db9c5284c91233968
cohort_B0032_z480__isqp_none,cohort_B0032_z480,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,547,0,286.0327143034129,0.0,209,0,-7.026694011343039,0.022324222336314266,61.21972007181069,243.95282050000242,0.003248355263157895,0.0,0.46271396074135923,0.2679598985122238,0.32120339912280704,2736.3811930250204,61.21972007181069,8.140955250020733,0.05838235956955452,True,1058,1286,-8.17794239724293,1238,1466,-9.402726610689356,677,775,-15.166849105589733,474,547,-7.026694011343039,0,0,0.010999999841660335,0,0,0.010999999175888918,0,0,0.021999999973912953,0,0,0.022324222336314266,2.080969521750301e-05,0.05542763157894737,0.0003375551506497483,0.05988898026315789,True,0,72,2,0,1,250,752.0,0.03215956687927246,0.02822020329076891,0.5174279169447673,0.7049798167974792,33.0,1.0,23.0,20.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z480__isqp_none.npz,96961a3fcbc1b55dfd620d06b9f6c4bd6fd45934d1329b5f6b7e3a08a87f37e1
cohort_B0032_z432__isqp_l2,cohort_B0032_z432,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,827,0,451.7918835874255,0.0,281,0,-7.793314619961869,0.021961622479684688,60.274037635989764,548.8527931999997,0.005215186403508772,0.0,0.564316699877114,0.33387946053111994,0.25341968201754383,2537.7463941780534,60.274037635989764,7.667232258720798,0.06862669066708275,True,1527,1842,-12.502739210005188,1778,2095,-16.327967103851776,985,1138,-23.95101528204842,761,827,-7.793314619961869,0,0,0.010636560521032875,0,0,0.010416749731748413,0,0,0.021273121042061572,0,0,0.021961622479684688,4.025689974006052e-06,0.07972861842105264,0.0003821197713481988,0.08283305921052632,True,0,40,5,0,1,449,1088.0,0.03464947711038326,0.02638668484670945,0.33962414629012294,0.46980600470713024,129.0,26.0,112.0,26.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z432__isqp_l2.npz,203c7c2b663c5997ad827a42e1826beeb264040658a0e753f01355b157117281
cohort_B0032_z480__isqp_l2,cohort_B0032_z480,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,547,0,286.0327143034129,0.0,209,0,-7.026694011343039,0.022077774561060096,47.76152781631453,718.0239996000018,0.003248355263157895,0.0,0.46271396074135923,0.2819535341382315,0.2777549342105263,1643.1397351303744,47.76152781631453,8.772612084174385,0.04054132087664383,True,1058,1286,-8.17794239724293,1238,1466,-9.402726610689356,677,775,-15.166849105589733,474,547,-7.026694011343039,0,0,0.010642155098318238,0,0,0.010642155098318238,0,0,0.021284310196639834,0,0,0.022077774561060096,2.080969521750301e-05,0.05542763157894737,0.0006501880354173085,0.05786047149122807,True,0,72,2,0,1,485,752.0,0.03215956687927246,0.02822020329076891,0.39287780927040017,0.5348036025762217,55.0,1.0,51.0,20.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0032_z480__isqp_l2.npz,4658ba14c9ee700312d15cffa2a5ba0f0eee856f5a338c10b18a7d9c75817a64
cohort_B0039_z0__isqp_none,cohort_B0039_z0,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,3751,0,6543.709673929857,0.0,7,0,-32.869649247622874,0.022118731887646067,2304.487810726135,860.0852135000023,0.02549342105263158,0.0,1.1451838456310157,0.6665418448095735,0.08412828947368421,192813.1538196994,2304.487810726135,107.24983782423794,15.706513018874176,True,3874,3951,-23.420365352532826,3890,3965,-23.420365352532826,3738,3774,-35.5450483280365,3720,3751,-32.869649247622874,0,0,0.010899023967720047,0,0,0.010899023967720047,0,0,0.02199773421554582,0,0,0.022118731887646067,1.4709367996163184e-05,0.04499040570175439,0.0001233489917556368,0.07627467105263158,True,0,79,1,1,4,1240,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z0__isqp_none.npz,7359a9b07afe4d279afdf517f3f4bbfeb335d98f3ff1bc5f11c47a5194b424be
cohort_B0039_z1__isqp_none,cohort_B0039_z1,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,3753,0,8108.872388806084,0.0,8,0,-164.91149836874683,0.022099944681937777,2416.944281400806,738.2071471999989,0.025390625,0.0,1.1452791873933257,0.6692847701230671,0.08595120614035087,201324.4791405854,2416.944281400806,145.02870860970884,16.052023532178712,True,3873,3957,-328.84915726303007,3892,3975,-341.4062403142743,3740,3780,-657.6983145260601,3705,3753,-164.91149836874683,0,0,0.010850592265129036,0,0,0.010850592265129036,0,0,0.021917709444321826,0,0,0.022099944681937777,1.0232705484584949e-05,0.04548382675438596,3.883264884429963e-05,0.07845394736842105,True,0,53,1,0,3,1238,20.0,1.5647910744941576,0.08612963232145836,135.10448453546167,1.7975661299495813,7.0,4.0,3.0,0.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z1__isqp_none.npz,d965d885e8e0802518b29fcade7a506905628c64b4b35ba352f52c595fb6684b
cohort_B0039_z0__isqp_l2,cohort_B0039_z0,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,3751,0,6543.709673929857,0.0,7,0,-32.869649247622874,0.022004514595542597,1938.3450084319481,1211.5555889999996,0.02549342105263158,0.0,1.1451838456310157,0.7644632194790494,0.08718475877192983,120153.99319251523,1938.3450084319481,102.48614285148605,9.444583649781107,True,3874,3951,-23.420365352532826,3890,3965,-23.420365352532826,3738,3774,-35.5450483280365,3720,3751,-32.869649247622874,0,0,0.010663333079610208,0,0,0.010618381974136702,0,0,0.02133526128482089,0,0,0.022004514595542597,1.4709367996163184e-05,0.04499040570175439,0.00013407651412381235,0.06857867324561404,True,0,56,1,0,2,1279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z0__isqp_l2.npz,bb0419eff067ebb3dcc9cbebba56be3c70f8ffef095b7cdeac2c0d719832f349
